DELEGACION DE TRANSITO,FECHA DEL ACCIDENTE,DIA DE LA SEMANA,LOCALIDAD ACCIDENTE,MUNICIPIO ACCIDENTE,ZONA,CALLE/AVENIDA DEL ACCIDENTE,COLONIA,CONDICIONES DE LA VIA,CONDICIONES NATURALES,SUPERFICIE DE LA VIA,ESTADO DE LA VIA,TANGENTE,TIPO DE CONTROL DE TRANSITO,RESTRICCIONES DE LA VIA,TIPO DE ACCIDENTE,FORMA DE ACCIDENTARSE,CONTRA QUE FUE EL IMPACTO,CANTIDAD DE VEHICULOS,TIPO DE VEHICULO,MARCA,ENTIDAD FEDERATIVA DEL VEHICULO,COLOR DEL VEHICULO,TIPO DE SERVICIO PARA EL QUE SE OCUPAN LOS VEHICULOS,EDAD CONDUCTOR,SEXO CONDUCTOR,TIPO LICENCIA,LICENCIA VIGENTE,CAUSA ATRIBUIBLE AL CONDUCTOR
1,120,6,7,3,2,243,99,0,3,1,2,0,4,9,1,0,3,2.0,1,3,26,136,5,41.0,1,0,2,16
1,132,3,7,3,2,4,61,0,3,1,2,0,5,9,1,8,3,2.0,1,3,26,136,5,41.0,1,0,2,16
1,132,3,7,3,2,4,61,0,3,1,2,0,5,9,1,8,3,2.0,0,3,26,46,7,28.0,1,0,2,16
1,132,3,7,3,2,4,61,0,3,1,2,0,5,9,1,8,3,2.0,0,0,26,44,7,48.0,1,0,2,16
1,1,2,7,3,2,248,46,0,1,1,2,0,4,10,2,8,5,2.0,1,4,26,85,3,34.0,1,2,2,9
1,1,2,7,3,2,248,46,0,1,1,2,0,4,10,2,8,5,2.0,1,4,26,85,3,34.0,1,2,2,9
1,1,2,7,3,2,248,46,0,1,1,2,0,4,10,2,8,5,2.0,4,4,26,110,3,24.0,1,2,1,9
1,12,6,7,3,2,93,273,0,1,1,2,2,4,0,2,8,5,2.0,3,4,18,31,3,25.0,1,3,2,9
1,12,6,7,3,2,93,273,0,1,1,2,2,4,0,2,8,5,2.0,1,0,26,76,3,51.0,1,2,2,9
1,24,6,7,3,2,93,190,0,1,0,2,2,4,10,2,8,1,1.0,4,1,26,31,3,51.0,1,2,2,16
1,36,4,7,3,2,416,331,0,1,1,2,0,4,10,2,9,5,2.0,4,3,26,123,3,20.0,1,1,2,10
1,36,4,7,3,2,416,331,0,1,1,2,0,4,10,2,9,5,2.0,1,3,26,31,3,50.0,1,0,2,10
1,48,2,7,3,2,73,331,0,1,1,1,0,4,10,0,9,5,1.0,4,4,26,31,6,48.0,1,0,2,14
1,48,2,7,3,2,73,331,0,1,1,1,0,4,10,0,9,5,1.0,4,4,26,31,6,48.0,1,0,2,14
1,60,1,7,3,2,361,81,0,3,0,2,0,4,10,2,9,6,2.0,1,4,26,15,3,40.0,1,0,1,16
1,60,1,7,3,2,361,81,0,3,0,2,0,4,10,2,9,6,2.0,4,0,26,90,3,40.0,1,0,1,16
1,72,4,7,3,2,579,317,0,3,0,2,0,4,9,1,5,3,2.0,4,0,26,90,3,40.0,1,0,1,16
1,72,4,7,3,2,579,317,0,3,0,2,0,4,9,1,5,3,2.0,0,0,26,15,5,38.0,1,0,2,9
1,72,4,7,3,2,579,317,0,3,0,2,0,4,9,1,5,3,2.0,2,4,26,31,7,34.0,1,0,2,9
1,84,7,7,3,2,407,280,0,3,0,2,0,4,9,1,5,3,2.0,0,4,26,31,5,29.0,2,0,2,4
1,84,7,7,3,2,407,280,0,3,0,2,0,4,9,1,5,3,2.0,2,4,26,31,5,35.0,1,2,2,4
1,84,7,7,3,2,407,280,0,3,0,2,0,4,9,1,5,3,2.0,2,4,26,31,5,35.0,1,2,2,4
1,96,3,7,3,2,243,344,0,3,0,2,2,4,9,1,8,3,2.0,1,1,26,110,5,48.0,1,1,2,9
1,96,3,7,3,2,243,344,0,3,0,2,2,4,9,1,8,3,2.0,1,0,26,136,5,23.0,1,1,2,9
1,96,3,7,3,2,243,344,0,3,0,2,2,4,9,1,8,3,2.0,1,0,26,136,5,23.0,1,1,2,9
1,108,5,7,3,2,233,101,0,3,0,2,0,4,9,1,0,3,2.0,0,0,26,66,5,53.0,2,0,2,14
1,108,5,7,3,2,233,101,0,3,0,2,0,4,9,1,0,3,2.0,4,4,26,46,7,29.0,1,0,2,14
1,108,5,7,3,2,233,101,0,3,0,2,0,4,9,1,0,3,2.0,4,4,26,46,7,29.0,1,0,2,14
1,120,6,7,3,2,407,11,0,3,0,2,0,3,9,1,0,1,1.0,4,4,26,46,7,29.0,1,0,2,14
1,120,6,7,3,2,407,11,0,3,0,2,0,3,9,1,0,1,1.0,0,4,26,90,5,34.0,2,0,1,16
1,120,6,7,3,2,407,11,0,3,0,2,0,3,9,1,0,1,1.0,0,4,26,90,5,34.0,2,0,1,16
1,132,3,7,3,2,407,39,0,3,0,2,0,4,9,1,0,3,2.0,0,4,26,90,5,34.0,2,0,1,16
1,132,3,7,3,2,407,39,0,3,0,2,0,4,9,1,0,3,2.0,0,0,26,31,5,51.0,1,0,2,4
1,132,3,7,3,2,407,39,0,3,0,2,0,4,9,1,0,3,2.0,0,2,26,15,5,27.0,1,0,2,4
1,1,2,7,3,2,105,280,0,3,1,2,0,4,10,2,8,5,2.0,4,0,2,31,3,32.0,2,2,2,9
1,1,2,7,3,2,105,280,0,3,1,2,0,4,10,2,8,5,2.0,4,0,2,31,3,32.0,2,2,2,9
1,1,2,7,3,2,105,280,0,3,1,2,0,4,10,2,8,5,2.0,4,1,26,136,3,64.0,1,1,2,9
1,12,6,7,3,2,47,280,0,3,1,2,1,4,10,2,8,5,2.0,4,3,26,46,6,53.0,1,0,2,9
1,12,6,7,3,2,47,280,0,3,1,2,1,4,10,2,8,5,2.0,4,3,26,46,6,28.0,1,0,2,9
1,24,6,7,3,2,93,93,0,3,0,2,0,4,10,2,8,1,1.0,4,3,26,31,3,20.0,1,0,2,9
1,24,6,7,3,2,93,93,0,3,0,2,0,4,10,2,8,1,1.0,4,3,26,31,3,20.0,1,0,2,9
1,36,4,7,3,2,564,58,0,3,1,2,2,4,10,2,8,5,2.0,1,0,26,31,3,34.0,2,0,2,9
1,36,4,7,3,2,564,58,0,3,1,2,2,4,10,2,8,5,2.0,4,3,26,44,6,32.0,1,0,2,9
1,48,2,7,3,2,105,318,0,3,1,1,0,4,10,2,8,5,5.0,1,3,26,31,3,29.0,1,1,2,9
1,48,2,7,3,2,105,318,0,3,1,1,0,4,10,2,8,5,5.0,4,6,26,31,3,42.0,1,1,2,9
1,48,2,7,3,2,105,318,0,3,1,1,0,4,10,2,8,5,5.0,4,4,26,136,3,65.0,1,1,2,9
1,60,1,7,3,2,36,216,0,3,0,1,0,4,10,8,8,5,1.0,4,4,26,136,3,65.0,1,1,2,9
1,60,1,7,3,2,36,216,0,3,0,1,0,4,10,8,8,5,1.0,4,0,26,136,3,25.0,1,0,2,16
1,72,4,7,3,2,492,227,0,3,0,2,0,4,9,1,0,3,2.0,4,0,26,136,3,25.0,1,0,2,16
1,72,4,7,3,2,492,227,0,3,0,2,0,4,9,1,0,3,2.0,0,3,26,31,7,43.0,1,0,2,13
1,72,4,7,3,2,492,227,0,3,0,2,0,4,9,1,0,3,2.0,1,4,25,31,5,44.0,2,2,2,13
1,84,7,7,3,2,358,227,0,3,1,2,0,4,9,1,1,3,2.0,0,5,26,85,5,56.0,2,2,2,4
1,84,7,7,3,2,358,227,0,3,1,2,0,4,9,1,1,3,2.0,0,4,26,123,5,38.0,1,2,2,4
1,84,7,7,3,2,358,227,0,3,1,2,0,4,9,1,1,3,2.0,0,4,26,123,5,38.0,1,2,2,4
1,96,3,7,3,2,130,61,0,3,1,2,2,4,9,1,0,3,2.0,0,1,26,110,5,51.0,1,1,2,4
1,96,3,7,3,2,130,61,0,3,1,2,2,4,9,1,0,3,2.0,3,2,26,31,5,25.0,1,3,2,4
1,96,3,7,3,2,130,61,0,3,1,2,2,4,9,1,0,3,2.0,3,2,26,31,5,25.0,1,3,2,4
1,108,5,7,3,2,130,61,0,3,0,2,0,4,0,1,8,3,2.0,0,0,26,136,5,33.0,1,2,2,9
1,108,5,7,3,2,130,61,0,3,0,2,0,4,0,1,8,3,2.0,0,3,26,31,5,42.0,1,1,2,9
1,108,5,7,3,2,130,61,0,3,0,2,0,4,0,1,8,3,2.0,4,4,26,31,7,56.0,1,0,2,9
1,120,6,7,3,2,421,205,0,3,0,2,0,4,9,1,0,3,3.0,0,3,26,110,7,56.0,1,0,1,9
1,120,6,7,3,2,421,205,0,3,0,2,0,4,9,1,0,3,3.0,0,3,26,31,5,56.0,1,0,1,16
1,120,6,7,3,2,421,205,0,3,0,2,0,4,9,1,0,3,3.0,0,6,6,85,5,56.0,1,0,1,16
1,132,3,7,3,2,36,205,0,3,1,2,0,4,9,1,8,3,3.0,1,1,26,110,5,35.0,1,0,2,16
1,132,3,7,3,2,36,205,0,3,1,2,0,4,9,1,8,3,3.0,0,3,26,31,5,22.0,2,0,2,16
1,132,3,7,3,2,36,205,0,3,1,2,0,4,9,1,8,3,3.0,0,3,26,31,5,22.0,2,0,2,16
1,1,2,7,3,2,237,120,0,3,0,2,1,4,10,2,9,5,2.0,4,3,26,46,6,37.0,1,0,1,16
1,1,2,7,3,2,237,120,0,3,0,2,1,4,10,2,9,5,2.0,4,3,26,46,6,37.0,1,0,1,16
1,1,2,7,3,2,237,120,0,3,0,2,1,4,10,2,9,5,2.0,4,6,26,136,3,51.0,1,0,2,16
1,12,6,7,3,2,93,120,0,3,0,2,0,4,10,2,9,5,2.0,4,6,26,15,3,21.0,1,0,2,5
1,12,6,7,3,2,93,120,0,3,0,2,0,4,10,2,9,5,2.0,4,3,26,31,3,38.0,1,0,2,5
1,24,6,7,3,2,81,120,0,3,1,2,1,4,10,2,9,5,2.0,4,0,26,15,3,38.0,1,0,2,16
1,24,6,7,3,2,81,120,0,3,1,2,1,4,10,2,9,5,2.0,4,4,25,31,3,40.0,1,1,2,16
1,36,4,7,3,2,93,120,0,3,1,2,0,4,10,2,5,5,2.0,4,4,26,164,6,34.0,1,0,2,5
1,36,4,7,3,2,93,120,0,3,1,2,0,4,10,2,5,5,2.0,4,6,26,110,3,21.0,1,2,2,5
1,48,2,7,3,2,93,298,0,3,1,2,0,4,10,2,8,5,3.0,1,1,26,110,3,51.0,1,2,2,9
1,48,2,7,3,2,93,298,0,3,1,2,0,4,10,2,8,5,3.0,1,4,6,110,3,43.0,1,0,2,9
1,48,2,7,3,2,93,298,0,3,1,2,0,4,10,2,8,5,3.0,1,2,6,110,3,33.0,1,2,2,9
1,60,1,7,3,2,75,196,0,1,0,2,1,4,10,2,8,5,2.0,1,2,6,110,3,33.0,1,2,2,9
1,60,1,7,3,2,75,196,0,1,0,2,1,4,10,2,8,5,2.0,1,4,26,164,3,48.0,1,0,2,9
1,60,1,7,3,2,75,196,0,1,0,2,1,4,10,2,8,5,2.0,1,3,26,123,3,23.0,1,1,2,9
1,72,4,7,3,2,243,45,0,1,0,2,2,4,9,1,5,3,2.0,1,3,26,123,3,23.0,1,1,2,9
1,72,4,7,3,2,243,45,0,1,0,2,2,4,9,1,5,3,2.0,1,4,26,15,5,55.0,2,0,2,9
1,72,4,7,3,2,243,45,0,1,0,2,2,4,9,1,5,3,2.0,1,4,26,31,5,27.0,1,0,2,9
1,84,7,7,3,2,130,61,0,1,1,2,0,4,9,1,8,3,2.0,0,4,26,5,5,23.0,1,2,2,9
1,84,7,7,3,2,130,61,0,1,1,2,0,4,9,1,8,3,2.0,0,3,26,46,7,26.0,1,0,2,9
1,84,7,7,3,2,130,61,0,1,1,2,0,4,9,1,8,3,2.0,0,3,26,46,7,26.0,1,0,2,9
1,96,3,7,3,2,36,191,0,3,0,2,1,6,9,1,0,3,2.0,0,6,6,136,5,31.0,1,2,2,14
1,96,3,7,3,2,36,191,0,3,0,2,1,6,9,1,0,3,2.0,0,4,26,57,5,40.0,1,1,2,14
1,96,3,7,3,2,36,191,0,3,0,2,1,6,9,1,0,3,2.0,0,4,26,57,5,40.0,1,1,2,14
1,108,5,7,3,2,470,73,0,3,1,2,0,6,9,1,5,3,2.0,4,4,26,31,7,38.0,1,0,2,4
1,108,5,7,3,2,470,73,0,3,1,2,0,6,9,1,5,3,2.0,0,0,26,66,5,45.0,1,1,2,4
1,108,5,7,3,2,470,73,0,3,1,2,0,6,9,1,5,3,2.0,0,0,26,66,5,45.0,1,1,2,4
1,120,6,7,3,2,243,73,0,3,0,2,0,6,9,1,8,3,2.0,0,0,26,66,5,45.0,1,1,2,4
1,120,6,7,3,2,243,73,0,3,0,2,0,6,9,1,8,3,2.0,0,3,26,46,7,48.0,1,0,2,9
1,120,6,7,3,2,243,73,0,3,0,2,0,6,9,1,8,3,2.0,0,4,26,31,5,40.0,1,1,2,9
1,132,3,7,3,2,14,73,0,3,1,2,2,3,9,1,0,3,2.0,0,6,18,31,5,28.0,1,1,2,9
1,132,3,7,3,2,14,73,0,3,1,2,2,3,9,1,0,3,2.0,0,3,26,46,7,28.0,1,0,2,9
1,132,3,7,3,2,14,73,0,3,1,2,2,3,9,1,0,3,2.0,0,3,26,46,7,28.0,1,0,2,9
1,1,2,7,3,2,93,27,0,3,0,2,1,4,10,2,8,5,2.0,4,3,26,136,6,28.0,1,0,2,9
1,1,2,7,3,2,93,27,0,3,0,2,1,4,10,2,8,5,2.0,4,3,26,136,6,28.0,1,0,2,9
1,1,2,7,3,2,93,27,0,3,0,2,1,4,10,2,8,5,2.0,4,4,26,136,3,33.0,1,0,2,9
1,12,6,7,3,2,93,27,0,3,0,2,2,4,10,2,8,5,2.0,1,3,26,31,3,50.0,1,1,2,9
1,12,6,7,3,2,93,27,0,3,0,2,2,4,10,2,8,5,2.0,4,4,26,31,3,40.0,1,0,2,9
1,24,6,7,3,2,143,196,0,3,0,2,0,4,10,2,9,5,2.0,4,3,26,44,6,53.0,1,0,2,16
1,24,6,7,3,2,143,196,0,3,0,2,0,4,10,2,9,5,2.0,4,0,26,136,3,60.0,1,1,2,16
1,36,4,7,3,2,31,61,0,3,1,2,1,4,10,2,8,5,2.0,3,4,26,15,3,38.0,1,3,2,9
1,36,4,7,3,2,31,61,0,3,1,2,1,4,10,2,8,5,2.0,1,4,18,85,3,39.0,1,3,2,9
1,49,7,7,3,2,93,101,3,3,0,2,0,8,10,2,9,5,2.0,1,4,18,85,3,39.0,1,3,2,9
1,49,7,7,3,2,93,101,3,3,0,2,0,8,10,2,9,5,2.0,4,1,26,136,3,47.0,1,0,2,13
1,49,7,7,3,2,93,101,3,3,0,2,0,8,10,2,9,5,2.0,4,4,26,107,6,25.0,1,0,2,13
1,60,1,7,3,2,108,27,0,3,0,2,0,4,10,2,8,5,2.0,4,4,26,107,6,25.0,1,0,2,13
1,60,1,7,3,2,108,27,0,3,0,2,0,4,10,2,8,5,2.0,4,4,26,125,3,21.0,1,2,2,16
1,60,1,7,3,2,108,27,0,3,0,2,0,4,10,2,8,5,2.0,4,4,26,85,3,31.0,1,2,1,16
1,72,4,7,3,2,481,341,0,3,0,2,0,4,9,0,8,5,1.0,4,4,26,85,3,31.0,1,2,1,16
1,72,4,7,3,2,481,341,0,3,0,2,0,4,9,0,8,5,1.0,0,3,26,167,7,34.0,1,2,1,16
1,72,4,7,3,2,481,341,0,3,0,2,0,4,9,0,8,5,1.0,0,3,26,167,7,34.0,1,2,1,16
1,84,7,7,3,2,407,27,0,3,1,2,1,4,9,1,8,3,3.0,1,1,11,85,5,22.0,1,2,1,11
1,84,7,7,3,2,407,27,0,3,1,2,1,4,9,1,8,3,3.0,0,2,26,31,5,50.0,1,2,2,11
1,84,7,7,3,2,407,27,0,3,1,2,1,4,9,1,8,3,3.0,0,6,26,31,5,40.0,1,2,2,11
1,96,3,7,3,2,270,280,0,3,1,2,0,4,9,1,0,3,2.0,1,1,26,15,5,32.0,1,2,2,14
1,96,3,7,3,2,270,280,0,3,1,2,0,4,9,1,0,3,2.0,0,4,26,15,5,39.0,1,1,2,14
1,96,3,7,3,2,270,280,0,3,1,2,0,4,9,1,0,3,2.0,0,4,26,15,5,39.0,1,1,2,14
1,108,5,7,3,2,4,39,0,3,0,2,1,6,9,1,8,3,3.0,0,0,2,31,5,51.0,1,1,2,9
1,108,5,7,3,2,4,39,0,3,0,2,1,6,9,1,8,3,3.0,0,0,26,31,5,34.0,1,1,2,9
1,108,5,7,3,2,4,39,0,3,0,2,1,6,9,1,8,3,3.0,1,4,26,31,5,43.0,1,1,2,9
1,120,6,7,3,2,579,285,0,3,0,2,0,4,9,1,8,4,2.0,1,4,26,31,5,43.0,1,1,2,9
1,120,6,7,3,2,579,285,0,3,0,2,0,4,9,1,8,4,2.0,1,1,26,31,5,43.0,1,1,1,16
1,120,6,7,3,2,579,285,0,3,0,2,0,4,9,1,8,4,2.0,0,6,26,15,5,43.0,1,1,1,16
1,133,3,7,3,2,431,285,0,3,1,2,0,4,9,1,0,3,2.0,0,6,26,15,5,43.0,1,1,1,16
1,133,3,7,3,2,431,285,0,3,1,2,0,4,9,1,0,3,2.0,2,4,26,31,5,45.0,1,1,1,4
1,133,3,7,3,2,431,285,0,3,1,2,0,4,9,1,0,3,2.0,0,2,26,124,5,37.0,1,1,1,4
1,1,2,7,3,2,286,61,0,1,1,2,0,4,10,2,8,5,2.0,1,0,26,31,3,34.0,1,0,2,9
1,1,2,7,3,2,286,61,0,1,1,2,0,4,10,2,8,5,2.0,1,0,26,31,3,34.0,1,0,2,9
1,1,2,7,3,2,286,61,0,1,1,2,0,4,10,2,8,5,2.0,4,3,26,46,6,44.0,1,0,2,9
1,12,6,7,3,2,633,266,0,1,1,2,0,4,10,2,9,5,2.0,4,3,26,136,3,49.0,1,1,2,14
1,12,6,7,3,2,633,266,0,1,1,2,0,4,10,2,9,5,2.0,4,3,26,44,6,23.0,1,0,2,14
1,24,6,7,3,2,448,241,0,1,0,2,0,4,10,2,9,6,3.0,4,4,26,164,3,21.0,1,0,2,2
1,24,6,7,3,2,448,241,0,1,0,2,0,4,10,2,9,6,3.0,1,4,26,164,3,21.0,1,0,2,2
1,24,6,7,3,2,448,241,0,1,0,2,0,4,10,2,9,6,3.0,4,6,26,164,3,21.0,1,0,2,2
1,37,5,7,3,2,235,241,0,1,1,2,0,4,10,2,9,5,2.0,1,5,26,110,3,44.0,2,0,2,10
1,37,5,7,3,2,235,241,0,1,1,2,0,4,10,2,9,5,2.0,4,3,26,136,3,57.0,1,1,2,10
1,49,7,7,3,2,93,101,0,1,0,1,0,4,10,2,8,5,2.0,4,3,26,136,3,57.0,1,1,2,10
1,49,7,7,3,2,93,101,0,1,0,1,0,4,10,2,8,5,2.0,1,1,26,72,3,40.0,1,0,2,9
1,49,7,7,3,2,93,101,0,1,0,1,0,4,10,2,8,5,2.0,4,3,26,46,6,42.0,1,0,2,9
1,60,1,7,3,2,93,27,0,3,0,2,0,4,10,2,8,5,1.0,4,3,26,46,6,42.0,1,0,2,9
1,60,1,7,3,2,93,27,0,3,0,2,0,4,10,2,8,5,1.0,4,6,26,136,3,32.0,1,2,2,6
1,72,4,7,3,2,13,250,0,3,1,2,2,4,9,0,8,5,1.0,4,6,26,136,3,32.0,1,2,2,6
1,72,4,7,3,2,13,250,0,3,1,2,2,4,9,0,8,5,1.0,0,3,26,46,7,36.0,1,0,2,16
1,72,4,7,3,2,13,250,0,3,1,2,2,4,9,0,8,5,1.0,0,3,26,46,7,36.0,1,0,2,16
1,84,7,7,3,2,452,317,0,3,1,2,2,4,9,1,8,4,2.0,1,0,26,31,5,26.0,1,1,2,14
1,84,7,7,3,2,452,317,0,3,1,2,2,4,9,1,8,4,2.0,0,6,26,110,5,26.0,1,1,2,14
1,84,7,7,3,2,452,317,0,3,1,2,2,4,9,1,8,4,2.0,0,6,26,110,5,26.0,1,1,2,14
1,96,3,7,3,2,505,227,0,3,0,2,2,4,9,1,8,1,1.0,0,3,26,110,5,70.0,1,1,2,14
1,96,3,7,3,2,505,227,0,3,0,2,2,4,9,1,8,1,1.0,0,3,26,110,5,70.0,1,1,2,14
1,96,3,7,3,2,505,227,0,3,0,2,2,4,9,1,8,1,1.0,0,3,26,110,5,70.0,1,1,2,14
1,108,5,7,3,2,4,23,0,3,0,2,2,4,9,1,5,3,2.0,1,4,26,136,5,33.0,2,1,2,4
1,108,5,7,3,2,4,23,0,3,0,2,2,4,9,1,5,3,2.0,0,4,26,31,7,44.0,1,0,2,4
1,108,5,7,3,2,4,23,0,3,0,2,2,4,9,1,5,3,2.0,0,4,26,31,7,44.0,1,0,2,4
1,133,4,7,3,2,287,23,0,3,0,2,2,4,9,1,0,3,2.0,0,4,26,31,7,44.0,1,0,2,4
1,133,4,7,3,2,287,23,0,3,0,2,2,4,9,1,0,3,2.0,0,3,26,31,7,23.0,1,0,2,4
1,133,4,7,3,2,287,23,0,3,0,2,2,4,9,1,0,3,2.0,0,3,26,46,5,32.0,1,0,1,4
1,1,2,7,3,2,33,61,0,3,1,2,0,4,10,2,9,5,2.0,1,0,26,134,3,44.0,1,0,2,5
1,1,2,7,3,2,33,61,0,3,1,2,0,4,10,2,9,5,2.0,1,0,26,134,3,44.0,1,0,2,5
1,1,2,7,3,2,33,61,0,3,1,2,0,4,10,2,9,5,2.0,4,3,26,46,6,39.0,1,0,2,5
1,12,6,7,3,2,105,204,0,3,1,2,1,4,10,2,4,5,1.0,1,1,26,85,3,40.0,1,1,2,14
1,12,6,7,3,2,105,204,0,3,1,2,1,4,10,2,4,5,1.0,1,1,26,85,3,40.0,1,1,2,14
1,24,6,7,1,2,105,204,0,3,0,2,2,4,10,7,4,5,1.0,1,1,26,110,3,40.0,1,1,2,16
1,37,5,7,3,2,93,15,0,3,1,2,2,4,10,2,8,5,2.0,1,4,26,110,3,21.0,1,1,2,16
1,37,5,7,3,2,93,15,0,3,1,2,2,4,10,2,8,5,2.0,4,6,26,123,3,49.0,1,0,2,16
1,49,7,7,3,2,159,5,0,3,0,2,0,4,10,2,9,5,2.0,4,6,26,123,3,49.0,1,0,2,16
1,49,7,7,3,2,159,5,0,3,0,2,0,4,10,2,9,5,2.0,1,4,26,164,3,25.0,2,0,1,9
1,49,7,7,3,2,159,5,0,3,0,2,0,4,10,2,9,5,2.0,4,3,26,46,6,32.0,1,0,2,9
1,61,3,7,3,2,93,273,0,3,1,2,1,4,0,2,9,1,1.0,4,3,26,46,6,32.0,1,0,2,9
1,61,3,7,3,2,93,273,0,3,1,2,1,4,0,2,9,1,1.0,4,6,26,110,3,33.0,1,0,1,16
1,72,4,7,3,2,431,259,3,3,0,2,0,4,9,1,0,4,2.0,1,0,26,136,5,41.0,2,0,2,16
1,72,4,7,3,2,431,259,3,3,0,2,0,4,9,1,0,4,2.0,4,0,26,31,5,41.0,2,0,1,16
1,72,4,7,3,2,431,259,3,3,0,2,0,4,9,1,0,4,2.0,4,0,26,31,5,41.0,2,0,1,16
1,84,7,7,3,2,644,61,0,3,1,2,0,4,9,6,0,4,1.0,3,4,26,110,5,41.0,2,0,1,14
1,84,7,7,3,2,644,61,0,3,1,2,0,4,9,6,0,4,1.0,3,4,26,110,5,41.0,2,0,1,14
1,84,7,7,3,2,644,61,0,3,1,2,0,4,9,6,0,4,1.0,3,4,26,110,5,41.0,2,0,1,14
1,96,3,7,3,2,356,61,0,3,1,2,0,4,9,1,0,3,2.0,0,3,26,44,7,34.0,1,0,2,16
1,96,3,7,3,2,356,61,0,3,1,2,0,4,9,1,0,3,2.0,1,4,6,31,5,49.0,1,1,2,16
1,96,3,7,3,2,356,61,0,3,1,2,0,4,9,1,0,3,2.0,1,4,6,31,5,49.0,1,1,2,16
1,108,5,7,3,2,408,61,0,3,1,2,0,3,9,1,0,3,2.0,0,3,26,44,7,35.0,1,0,2,4
1,108,5,7,3,2,408,61,0,3,1,2,0,3,9,1,0,3,2.0,1,4,26,123,5,19.0,2,2,2,4
1,108,5,7,3,2,408,61,0,3,1,2,0,3,9,1,0,3,2.0,1,4,26,123,5,19.0,2,2,2,4
1,121,1,7,3,2,130,61,0,3,1,2,2,4,9,1,0,3,2.0,1,4,26,123,5,19.0,2,2,2,4
1,121,1,7,3,2,130,61,0,3,1,2,2,4,9,1,0,3,2.0,0,3,19,31,5,28.0,1,0,2,16
1,121,1,7,3,2,130,61,0,3,1,2,2,4,9,1,0,3,2.0,0,3,26,46,7,35.0,1,0,2,16
1,133,4,7,3,2,329,61,0,3,0,2,0,4,9,1,5,3,2.0,0,3,26,46,7,35.0,1,0,2,16
1,133,4,7,3,2,329,61,0,3,0,2,0,4,9,1,5,3,2.0,4,4,26,31,7,35.0,1,0,2,9
1,133,4,7,3,2,329,61,0,3,0,2,0,4,9,1,5,3,2.0,0,1,26,31,5,21.0,1,0,1,9
1,1,2,7,3,2,639,61,0,3,1,2,0,4,10,2,5,5,2.0,4,3,26,31,6,21.0,1,0,2,5
1,1,2,7,3,2,639,61,0,3,1,2,0,4,10,2,5,5,2.0,4,3,26,31,6,21.0,1,0,2,5
1,1,2,7,3,2,639,61,0,3,1,2,0,4,10,2,5,5,2.0,4,4,26,44,6,26.0,1,0,2,5
1,12,6,7,3,2,73,61,0,3,0,2,0,4,10,2,6,5,2.0,4,0,26,136,3,45.0,1,1,1,14
1,12,6,7,3,2,73,61,0,3,0,2,0,4,10,2,6,5,2.0,4,3,26,46,6,26.0,1,0,2,14
1,25,1,7,3,2,126,267,0,3,1,2,0,3,10,2,9,5,2.0,4,3,26,46,6,20.0,1,0,2,5
1,25,1,7,3,2,126,267,0,3,1,2,0,3,10,2,9,5,2.0,4,3,26,31,3,25.0,1,0,2,5
1,37,5,7,3,2,93,267,0,3,0,2,1,4,10,2,8,5,2.0,4,1,26,31,3,53.0,2,2,2,9
1,37,5,7,3,2,93,267,0,3,0,2,1,4,10,2,8,5,2.0,4,1,26,85,3,48.0,1,1,2,9
1,49,7,7,3,2,97,61,0,3,0,2,0,4,10,2,9,5,3.0,4,6,26,136,3,28.0,1,0,2,9
1,49,7,7,3,2,97,61,0,3,0,2,0,4,10,2,9,5,3.0,4,0,26,46,3,54.0,1,0,2,9
1,49,7,7,3,2,97,61,0,3,0,2,0,4,10,2,9,5,3.0,4,3,26,37,6,44.0,1,0,2,9
1,61,3,7,3,2,351,276,0,3,0,2,1,4,10,2,5,5,2.0,4,4,26,31,3,45.0,1,1,2,5
1,61,3,7,3,2,351,276,0,3,0,2,1,4,10,2,5,5,2.0,4,1,26,110,3,33.0,1,2,2,5
1,73,5,7,3,2,273,268,0,3,1,2,2,4,9,1,5,3,3.0,0,2,26,31,5,40.0,1,2,1,16
1,73,5,7,3,2,273,268,0,3,1,2,2,4,9,1,5,3,3.0,0,0,26,123,5,34.0,1,3,2,16
1,73,5,7,3,2,273,268,0,3,1,2,2,4,9,1,5,3,3.0,0,1,26,136,5,51.0,1,1,2,16
1,84,7,7,3,2,407,101,0,3,1,2,1,4,9,1,5,1,1.0,0,4,26,110,5,51.0,1,1,2,14
1,84,7,7,3,2,407,101,0,3,1,2,1,4,9,1,5,1,1.0,0,4,26,110,5,51.0,1,1,2,14
1,84,7,7,3,2,407,101,0,3,1,2,1,4,9,1,5,1,1.0,0,4,26,110,5,51.0,1,1,2,14
1,97,4,7,3,2,407,101,0,3,0,2,0,4,9,1,5,3,2.0,4,4,26,164,7,26.0,1,0,2,4
1,97,4,7,3,2,407,101,0,3,0,2,0,4,9,1,5,3,2.0,0,4,26,31,5,25.0,2,2,2,4
1,97,4,7,3,2,407,101,0,3,0,2,0,4,9,1,5,3,2.0,0,4,26,31,5,25.0,2,2,2,4
1,108,5,7,3,2,321,280,0,3,1,2,0,4,9,1,0,3,2.0,1,0,26,110,5,26.0,1,2,2,14
1,108,5,7,3,2,321,280,0,3,1,2,0,4,9,1,0,3,2.0,3,2,26,31,5,36.0,1,3,2,14
